id,name,rubys,imageURL,affiliateURL,bust,cup,waist,hip,height,birthday,blood_type,hobby,prefectures
1069952,新井リマ,あらいりま,http://pics.dmm.co.jp/mono/actjpgs/arai_rima.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1069952%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,2000-10-03,NoData,貯金,兵庫県
1054998,松本いちか,まつもといちか,http://pics.dmm.co.jp/mono/actjpgs/matumoto_itika.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1054998%2F&af_id=avzeus-999&ch=api,83,C,55,82,153,NoData,NoData,NoData,NoData
1054437,宇佐木あいか,うさぎあいか,http://pics.dmm.co.jp/mono/actjpgs/usagi_aika.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1054437%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1044544,一条みお,いちじょうみお,http://pics.dmm.co.jp/mono/actjpgs/itizyou_mio.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1044544%2F&af_id=avzeus-999&ch=api,83,D,57,83,148,NoData,NoData,ヨガ、料理,山形県
1050439,月乃ルナ,つきのるな,http://pics.dmm.co.jp/mono/actjpgs/tukino_runa2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1050439%2F&af_id=avzeus-999&ch=api,82,C,56,86,163,1995-10-01,O,マンガ、開脚,東京都
1076785,神木麗,かみきれい,http://pics.dmm.co.jp/mono/actjpgs/kamiki_rei.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1076785%2F&af_id=avzeus-999&ch=api,95,G,60,85,169,NoData,NoData,NoData,NoData
1021060,二宮ひかり,にのみやひかり,http://pics.dmm.co.jp/mono/actjpgs/ninomiya_hikari.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1021060%2F&af_id=avzeus-999&ch=api,85,C,59,88,160,NoData,NoData,NoData,NoData
1055079,斎藤あみり,さいとうあみり,http://pics.dmm.co.jp/mono/actjpgs/saitou_amiri.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1055079%2F&af_id=avzeus-999&ch=api,85,F,59,88,159,2000-01-23,O,アイドル鑑賞/似顔絵,静岡県
1033869,紗々原ゆり,ささはらゆり,http://pics.dmm.co.jp/mono/actjpgs/sasahara_yuri3.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1033869%2F&af_id=avzeus-999&ch=api,86,D,59,82,NoData,1992-08-15,NoData,絵を描くこと/バスケットボール,東京都
1064154,月野かすみ,つきのかすみ,http://pics.dmm.co.jp/mono/actjpgs/tukino_kasumi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1064154%2F&af_id=avzeus-999&ch=api,96,H,57,84,151,2002-01-26,NoData,茶道/料理/書道/着付け,NoData
1053417,真白真緒,ましろまお,http://pics.dmm.co.jp/mono/actjpgs/masiro_mao.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1053417%2F&af_id=avzeus-999&ch=api,96,H,56,91,163,1997-11-08,AB,NoData,東京都
1076425,森下ことの,もりしたことの,http://pics.dmm.co.jp/mono/actjpgs/morisita_kotono.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1076425%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1054165,夏希まろん,なつきまろん,http://pics.dmm.co.jp/mono/actjpgs/natuki_maron.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1054165%2F&af_id=avzeus-999&ch=api,88,G,58,88,164,NoData,NoData,映画鑑賞,NoData
1076179,五十嵐清華,いがらしきよか,http://pics.dmm.co.jp/mono/actjpgs/igarasi_kiyoka.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1076179%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1004672,JULIA,じゅりあ,http://pics.dmm.co.jp/mono/actjpgs/julia.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1004672%2F&af_id=avzeus-999&ch=api,102,J,55,84,158,1987-05-25,NoData,自分磨き、簿記二級,NoData
1054821,神田リカコ,かんだりかこ,http://pics.dmm.co.jp/mono/actjpgs/kanda_rikako.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1054821%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1053953,真樹涼子,まきりょうこ,http://pics.dmm.co.jp/mono/actjpgs/maki_ryouko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1053953%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1043832,宝田もなみ,たからだもなみ,http://pics.dmm.co.jp/mono/actjpgs/takarada_monami.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1043832%2F&af_id=avzeus-999&ch=api,100,I,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1054168,弥生みづき,やよいみづき,http://pics.dmm.co.jp/mono/actjpgs/yayoi_miduki.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1054168%2F&af_id=avzeus-999&ch=api,86,F,58,90,166,NoData,A,アイドルLIVE鑑賞,福岡県
1074352,佐久良咲希,さくらさき,http://pics.dmm.co.jp/mono/actjpgs/sakura_saki2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1074352%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1031805,桃乃木かな,もものぎかな,http://pics.dmm.co.jp/mono/actjpgs/momonogi_kana.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1031805%2F&af_id=avzeus-999&ch=api,80,NoData,54,80,153,1996-12-24,AB,カラオケ、大食い,東京都
1075319,森川玉緒,もりかわたまお,http://pics.dmm.co.jp/mono/actjpgs/morikawa_tamao.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1075319%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1077864,一宮希帆,いちみやきほ,http://pics.dmm.co.jp/mono/actjpgs/itimiya_kiho.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1077864%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1061063,石原希望,いしはらのぞみ,http://pics.dmm.co.jp/mono/actjpgs/isihara_nozomi2.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1061063%2F&af_id=avzeus-999&ch=api,90,NoData,58,89,158,2000-07-25,NoData,一輪車、指パッチン,NoData
1065327,有岡みう,ありおかみう,http://pics.dmm.co.jp/mono/actjpgs/arioka_miu.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1065327%2F&af_id=avzeus-999&ch=api,96,I,60,89,163,1995-08-17,NoData,アニメ、コスプレ,東京都
1064143,沙月恵奈,さつきえな,http://pics.dmm.co.jp/mono/actjpgs/satuki_ena.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1064143%2F&af_id=avzeus-999&ch=api,85,E,58,86,152,1999-06-11,NoData,料理/ピアノ,千葉県
1069253,瀬田一花,せたいちか,http://pics.dmm.co.jp/mono/actjpgs/seta_itika.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1069253%2F&af_id=avzeus-999&ch=api,98,G,65,99,175,1998-12-10,NoData,料理,NoData
1053039,佐知子,さちこ,http://pics.dmm.co.jp/mono/actjpgs/sachiko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1053039%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1053519,中野七緒,なかのなお,http://pics.dmm.co.jp/mono/actjpgs/nakano_nao.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1053519%2F&af_id=avzeus-999&ch=api,88,H,57,84,NoData,NoData,NoData,NoData,NoData
1019323,夢乃あいか,ゆめのあいか,http://pics.dmm.co.jp/mono/actjpgs/yumeno_aika.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1019323%2F&af_id=avzeus-999&ch=api,79,G,52,78,149,1994-08-26,NoData,NoData,NoData
1063275,天音ゆい,あまねゆい,http://pics.dmm.co.jp/mono/actjpgs/amane_yui.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1063275%2F&af_id=avzeus-999&ch=api,80,NoData,51,82,NoData,2001-11-23,NoData,NoData,NoData
1025419,天使もえ,あまつかもえ,http://pics.dmm.co.jp/mono/actjpgs/amatuka_moe.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1025419%2F&af_id=avzeus-999&ch=api,84,D,57,82,155,1994-07-10,A,料理、マッサージ,東京都
1064559,潮美舞,しおみまい,http://pics.dmm.co.jp/mono/actjpgs/siomi_mai.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1064559%2F&af_id=avzeus-999&ch=api,83,D,56,82,NoData,1999-07-14,NoData,NoData,NoData
1047128,坂道みる,さかみちみる,http://pics.dmm.co.jp/mono/actjpgs/sakamiti_miru.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1047128%2F&af_id=avzeus-999&ch=api,82,NoData,54,84,157,NoData,B,映画鑑賞、お菓子作り,岐阜県
1044473,益坂美亜,ますざかみあ,http://pics.dmm.co.jp/mono/actjpgs/masuzaka_mia.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1044473%2F&af_id=avzeus-999&ch=api,100,J,59,88,164,1998-02-19,B,漫画を読むこと、カラオケ,福岡県
1060141,木下ひまり（花沢ひまり）,きのしたひまり（はなざわひまり）,http://pics.dmm.co.jp/mono/actjpgs/kinosita_himari.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1060141%2F&af_id=avzeus-999&ch=api,88,D,57,88,169,1996-05-21,NoData,NoData,NoData
1054166,琴宮リオナ,ことみやりおな,http://pics.dmm.co.jp/mono/actjpgs/kotomiya_riona.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1054166%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1078182,運メイ,うんめい,http://pics.dmm.co.jp/mono/actjpgs/un_mei.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1078182%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1041897,神宮寺ナオ,じんぐうじなお,http://pics.dmm.co.jp/mono/actjpgs/zinguuzi_nao.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1041897%2F&af_id=avzeus-999&ch=api,86,D,61,88,160,1997-02-15,NoData,NoData,NoData
1037168,松本菜奈実,まつもとななみ,http://pics.dmm.co.jp/mono/actjpgs/matumoto_nanami.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1037168%2F&af_id=avzeus-999&ch=api,100,I,62,90,166,NoData,NoData,サッカー観戦,NoData
21597,大橋未久,おおはしみく,http://pics.dmm.co.jp/mono/actjpgs/oohasi_miku.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D21597%2F&af_id=avzeus-999&ch=api,86,E,58,85,158,1987-12-24,A,バドミントン,NoData
1068671,北野未奈,きたのみな,http://pics.dmm.co.jp/mono/actjpgs/kitano_mina.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1068671%2F&af_id=avzeus-999&ch=api,90,H,60,89,NoData,2000-05-20,NoData,バレエ、ミュージカル鑑賞,NoData
1069700,岡田ひなの,おかだひなの,http://pics.dmm.co.jp/mono/actjpgs/okada_hinano.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1069700%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1001592,天海つばさ,あまみつばさ,http://pics.dmm.co.jp/mono/actjpgs/amami_tubasa.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1001592%2F&af_id=avzeus-999&ch=api,85,E,60,88,160,1988-03-08,B,ペットと遊ぶこと,広島県
1065404,蘭華,らんか,http://pics.dmm.co.jp/mono/actjpgs/ranka.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1065404%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1013400,川上奈々美,かわかみななみ,http://pics.dmm.co.jp/mono/actjpgs/kawakami_nanami.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1013400%2F&af_id=avzeus-999&ch=api,79,NoData,57,80,160,1992-10-14,O,ヨガ、マッサージ、ギター,東京都
1062041,さつき芽衣,さつきめい,http://pics.dmm.co.jp/mono/actjpgs/satuki_mei3.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1062041%2F&af_id=avzeus-999&ch=api,87,F,60,86,154,2000-08-16,NoData,料理、アニメを見ること、絵を描く事,山形県
1032668,橋本ありな,はしもとありな,http://pics.dmm.co.jp/mono/actjpgs/hasimoto_arina.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1032668%2F&af_id=avzeus-999&ch=api,84,C,56,83,166,1996-12-15,A,NoData,NoData
1069961,日向なつ,ひなたなつ,http://pics.dmm.co.jp/mono/actjpgs/hinata_natu.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1069961%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1042432,一ノ瀬恋,いちのせれん,http://pics.dmm.co.jp/mono/actjpgs/itinose_koi.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1042432%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
17188,青山菜々,あおやまなな,http://pics.dmm.co.jp/mono/actjpgs/aoyama_nana.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D17188%2F&af_id=avzeus-999&ch=api,99,I,58,87,155,1984-08-05,A,人間観察、パズル、読書,NoData
1048135,夕美しおん,ゆうみしおん,http://pics.dmm.co.jp/mono/actjpgs/yuumi_sion.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1048135%2F&af_id=avzeus-999&ch=api,100,I,63,95,149,NoData,NoData,NoData,NoData
1049172,若宮穂乃,わかみやほの,http://pics.dmm.co.jp/mono/actjpgs/wakamiya_hono.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1049172%2F&af_id=avzeus-999&ch=api,93,G,61,89,164,NoData,NoData,美容、バドミントン,NoData
1055895,吉岡ひより,よしおかひより,http://pics.dmm.co.jp/mono/actjpgs/yosioka_hiyori.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1055895%2F&af_id=avzeus-999&ch=api,83,D,57,86,160,1999-08-08,NoData,ゲーム、料理,NoData
1071639,天然美月（天然かのん）,あまねみづき（あまねかのん）,http://pics.dmm.co.jp/mono/actjpgs/amane_kanon.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1071639%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,1999-12-22,NoData,ラーメン屋巡り、貯金,秋田県
1039994,桐山結羽,きりやまゆうは,http://pics.dmm.co.jp/mono/actjpgs/kiriyama_yuuha.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1039994%2F&af_id=avzeus-999&ch=api,82,C,57,80,154,1996-07-18,B,買い物,NoData
1016525,浜崎真緒,はまさきまお,http://pics.dmm.co.jp/mono/actjpgs/hamasaki_mao.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1016525%2F&af_id=avzeus-999&ch=api,87,E,59,86,165,1993-10-20,NoData,音楽鑑賞,千葉県
1061659,姫咲はな,ひめさきはな,http://pics.dmm.co.jp/mono/actjpgs/himesaki_hana.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1061659%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1039157,桜空もも,さくらもも,http://pics.dmm.co.jp/mono/actjpgs/sakura_momo4.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1039157%2F&af_id=avzeus-999&ch=api,90,G,55,86,NoData,1996-12-03,NoData,NoData,秋田県
1061348,椿りか,つばきりか,http://pics.dmm.co.jp/mono/actjpgs/tubaki_rika.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1061348%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1076565,如月ゆの,きさらぎゆの,http://pics.dmm.co.jp/mono/actjpgs/kisaragi_yuno.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1076565%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1050737,日泉舞香,ひいずみまいか,http://pics.dmm.co.jp/mono/actjpgs/hiizumi_maika.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1050737%2F&af_id=avzeus-999&ch=api,82,B,57,84,161,NoData,NoData,アニメ、コスプレ、ベース,NoData
1051002,加瀬ななほ,かせななほ,http://pics.dmm.co.jp/mono/actjpgs/kase_nanaho.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1051002%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
1053256,奏音かのん,かなでかのん,http://pics.dmm.co.jp/mono/actjpgs/kanade_kanon.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1053256%2F&af_id=avzeus-999&ch=api,86,D,59,85,166,2000-05-09,NoData,料理、携帯の早打ち,NoData
1008769,真木今日子,まききょうこ,http://pics.dmm.co.jp/mono/actjpgs/maki_kyouko.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1008769%2F&af_id=avzeus-999&ch=api,99,I,60,88,160,1990-09-03,B,カラオケ、ゴルフ,神奈川県
1062074,宮島めい,みやじまめい,http://pics.dmm.co.jp/mono/actjpgs/miyazima_mei.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1062074%2F&af_id=avzeus-999&ch=api,NoData,NoData,NoData,NoData,NoData,2000-10-17,NoData,NoData,NoData
26225,波多野結衣,はたのゆい,http://pics.dmm.co.jp/mono/actjpgs/hatano_yui.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D26225%2F&af_id=avzeus-999&ch=api,88,E,59,85,163,1988-05-24,A,ゲーム、アニメ,京都府
1006229,葵つかさ,あおいつかさ,http://pics.dmm.co.jp/mono/actjpgs/aoi_tukasa.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1006229%2F&af_id=avzeus-999&ch=api,88,E,58,86,163,1990-08-14,O,ジョギング、ジャズ鑑賞、アルトサックス、ピアノ、一輪車,大阪府
1051402,日下部加奈,くさかべかな,http://pics.dmm.co.jp/mono/actjpgs/kusakabe_kana.jpg,https://al.dmm.co.jp/?lurl=https%3A%2F%2Fwww.dmm.co.jp%2Fdigital%2Fvideoa%2F-%2Flist%2F%3D%2Farticle%3Dactress%2Fid%3D1051402%2F&af_id=avzeus-999&ch=api,100,J,60,88,160,1995-07-11,NoData,映画鑑賞、ゲーム、字を書くこと,NoData
